id,text,label
6707,மறவர் மன்னனுக்கு காவல்காரர் நாய்கள் பெரிய மன்னன் ௭ன்று பீற்றிக்கெள்கிறாா்கள்.... நாய்கள் 🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩🐶🐩,1
7442,இரு வியாபாரிகளுக்கு இடையே ஏற்படும் வியாபார போட்டிதான்.,0
3807,வடமாநிலத்தவா்கள் தமிழ்நாட்டில் பாதுகாப்பாகதான் இருக்கிறார்கள் என்பதை உறுதிபடுத்தும்வகையில் இந்த கானெரலிகளை விரைந்து வெளியிட்ட மீடியாக்களுக்கு நன்றி,0
3804,தமிழகரசு உஷாராக இல்லாவிட்டால்....பிஜேபி தமிழகத்தை சின்னாபின்னமாக்கிவிடும்,1
4734," @enthusiasticbiker5522  😂The real Irony is In banglore more than Kannada , Hindi is the main communication language, I asked for a intern in Banglore to my clg placement management. But they said I've to good with Hindi otherwise I can't 😂.... Even one of the BJP member said  in an interview you've learn Hindi to survive in Bangalore  😂😂😂...This is more irony when other language ( hindi ) is must to survive in that town instead of learning the home language ( kannada).",0
5738,"All indian my brother friends so fack news  spread immediately stop  related departments activities immiatly starting .all religions people safty in india in calm pleasure life stile .so good man and prime minister on india , geniune man in Thiru Modiji .jaihind.",1
3653,டேய் முதலாளி நாய்களே இருங்கட உன்னுடைய மனைவி மகள்களை கற்பழித்து கொலை செய்வனுக ஹிந்திகாரனுக அப்ப நீ டிவியில் போட்டி கெடுத்தால் தமிழன் யாரும் வரவே மாட்டர்கள் ஹிந்திகாரனை துறத்தினால் தமிழகம் நன்மை முதலாளிகளே பணத்தை நீ பார்கவேண்டும் ஏன்று நினைத்தல் உன் வீட்டில் பிணம் தான் பார்க்க முடியும் இவை அனைத்திற்குமே அரசியல்வாதிகள் தான் பெறுப்பு தமிழக மக்களை பற்றி ஹிந்திகாரனுக்கு தெரிந்து அவனுக ஊருக்கு போகிறர்கள் விட்டுவிடுங்கள் தயவுசெய்து தமிழ்நாடு நல்லயிருக்கும் நாட்டை பிடித்த சனியன் ஒழியட்டும் வாழ்க தமிழனின் தமிழ்நாடு,0
616,Itha oru mudivuku kandipa kondu vara vendum illa na thamilnadu nu onnu irukathu... Bro neriya vedio pannuga bro makkaluku etuthu solluga... mudicha varikum share pannuga 👍,1
1793,Anna akka thambigala antha  PUNDAIYA adichi viratunga ke na pundaiya,1
1330, @RajKumar-yn3yg   avanga ippo polapukaga ponavanga ella cholar theriuma unaku appo erunthu anga valura tamil makkal enga nilam athu,0
984,Bro போயஸ் கார்டன் area video podunga....,0
3673,Veduga thaipu panravana pc pudepaipaga,0
837,Govt must take note of this and make sure it doesn't affect people's lives and govt itself here...,0
5290,பாம்பேல கர்நாடகால தமிழன்க்கு ஓட்டு இருக்கா?,0
4136,பச்சைதமிழன் நாங்கள் நாம் தமிழர் 👍,0
6601,டேய் பிராடு.மள்ளர் தான் பள்ளர்ன்னு எந்த கல்வெட்டு செல்லுது. பள்ளர் வேளாளர் என்றால்.ராஜ ராஜ சோழன்காலத்தில் ஏன் கல்வெட்டு வேறமாதி.இருக்கு பள்ளருக்கு .அப்ப அந்த பள்ளர்கள் யாரு. பள்ளனே.அதே  காலத்தில் வேளாளர் கல்வெட்டு  உள்ளது.,1
1878,"Keep going Seeman, this is Tamil people Revolution and your are the Leader. Thank you for a having braveness to speak up hehave Tamil people",0
4540,Don't give any rights to other states people. If they come for job just focus on that But our Tamilnadu government giving all vote rights and citizenship  . If over Tamilnadu government consider this means we'll save.  Any seman 🔥🔥🔥 anna fans here,0
216,Dei vadakans ennada therkans ennada we are all indians,0
2046,டேய் சேட்டு ஒழுங்கு இரு மகன தமிழ் நாட்டில் ஒருத்தனும் இருக்கமாட்டிங்க.,1
7157,வடகலை தென்கலை சண்டையை பார்க்க சகிக்கலை பெருமாள் தான் இவர்களுக்கு நல்ல அறிவுரை தர வேண்டும் நன்றி,0
6743,Maruthu akammudaiyar than mass pc,0
3353,"jain ina makkal,adani, ambani pondravrgal mattum thaaa tholil athipargal aaga vaendum endra ennathodu bjp,rss seyal padugirathu.",1
4201,தமிழனை  எப்படி  ஏமாற்றுவது   என்பது  அவனுக்கு  நன்றாக  தெரியும்,1
